objectid,filename,title,creator,date,description,transcription,subject,location,latitude,longitude,source,format,language,rights,html
album_b09,photo_album_b_009.jpg,Álbum B Página 5,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] Mother and wife of a man killed in the bombing.,El Salvador; guerra civil; repoblación; solidaridad internacional,Guarjila,14.02353,-88.88268,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b10,photo_album_b_010.jpg,Álbum B Página 5 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,,El Salvador; guerra civil; repoblación; solidaridad internacional,Guarjila,14.02353,-88.88268,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b11,photo_album_b_011.jpg,Álbum B Página 6,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] Graves of the 4 victims of the bombing. New life srpouting from a dead tree stump!,El Salvador; guerra civil; repoblación; solidaridad internacional,Guarjila,14.02353,-88.88268,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b12,photo_album_b_012.jpg,Álbum B Página 6 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,"[Handwritten] The people of Guarjila, one of the repopulations trying to be “pieces” of peace in the midst of the war.",El Salvador; guerra civil; repoblación; solidaridad internacional,Guarjila,14.02353,-88.88268,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b13,photo_album_b_013.jpg,Álbum B Página 7,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,,El Salvador; guerra civil; repoblación; solidaridad internacional,Guarjila,14.02353,-88.88268,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b14,photo_album_b_014.jpg,Álbum B Página 7 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,"[Handwritten] Long live international solidarity!  [Photo 2, handwritten on a banner behind a person] ¡VIVA LA SOLIDARIDAD INTERNACIONAL!",El Salvador; guerra civil; repoblación; solidaridad internacional,Guarjila,14.02353,-88.88268,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b15,photo_album_b_015.jpg,Álbum B Página 8,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] Because of intense military activity in the area we cannot go to Las Vueltas by road. Instead we trek 6 hours through the mountains “en mula”,El Salvador; guerra civil; repoblación; solidaridad internacional,Guarjila,14.02353,-88.88268,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b16,photo_album_b_016.jpg,Álbum B Página 8 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] En route to Las Vueltas 6 hours thru the mountains,El Salvador; guerra civil; repoblación; solidaridad internacional,Guarjila,14.02353,-88.88268,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b17,photo_album_b_017.jpg,Álbum B Página 9,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] On the way to Las Vueltas  ,El Salvador; guerra civil; repoblación; solidaridad internacional,Las Vueltas,14.09395,-88.88927,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b18,photo_album_b_018.jpg,Álbum B Página 9 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,,El Salvador; guerra civil; repoblación; solidaridad internacional,Las Vueltas,14.09395,-88.88927,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b19,photo_album_b_019.jpg,Álbum B Página 10,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,,El Salvador; guerra civil; repoblación; solidaridad internacional,Las Vueltas,14.09395,-88.88927,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b20,photo_album_b_020.jpg,Álbum B Página 10 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] Making tortillas… the oven ,El Salvador; guerra civil; repoblación; solidaridad internacional,Las Vueltas,14.09395,-88.88927,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b21,photo_album_b_021.jpg,Álbum B Página 11,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] Magdalena’s grandchildren,El Salvador; guerra civil; repoblación; solidaridad internacional,Las Vueltas,14.09395,-88.88927,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b22,photo_album_b_022.jpg,Álbum B Página 11 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] The new day care under construction Bathing in the river - or doing laundry  [Date printed on Photo 2] 90 3 27,El Salvador; guerra civil; repoblación; solidaridad internacional,Las Vueltas,14.09395,-88.88927,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b23,photo_album_b_023.jpg,Álbum B Página 12,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] Sue Wilson CSJ brings greetings to the community council from the London St. Joe’s,El Salvador; guerra civil; repoblación; solidaridad internacional,Las Vueltas,14.09395,-88.88927,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b24,photo_album_b_024.jpg,Álbum B Página 12 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] Magdalena Hernandez President of the Community Council et al,El Salvador; guerra civil; repoblación; solidaridad internacional,Las Vueltas,14.09395,-88.88927,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b25,photo_album_b_025.jpg,Álbum B Página 13,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] The Via Crucis every Friday in Lent,El Salvador; guerra civil; repoblación; solidaridad internacional,Las Vueltas,14.09395,-88.88927,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b26,photo_album_b_026.jpg,Álbum B Página 13 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,"[Handwriten] Stops at homes of the “disappeared”, imprisoned or dead members of the community",El Salvador; guerra civil; repoblación; solidaridad internacional,Las Vueltas,14.09395,-88.88927,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b27,photo_album_b_027.jpg,Álbum B Página 14,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] Pastoral worker reads the Gospel,El Salvador; guerra civil; repoblación; solidaridad internacional,Las Vueltas,14.09395,-88.88927,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b28,photo_album_b_028.jpg,Álbum B Página 14 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] The Choir!,El Salvador; guerra civil; repoblación; solidaridad internacional,Las Vueltas,14.09395,-88.88927,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b29,photo_album_b_029.jpg,Álbum B Página 15,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Date printed on Photo 1] 90 3 24  [Handwritten] Women’s Committe presents a gift to the Loretto Sisters My bed!!,El Salvador; guerra civil; repoblación; solidaridad internacional,Las Vueltas,14.09395,-88.88927,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b30,photo_album_b_030.jpg,Álbum B Página 15 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Date printed on Photo 1] 90 3 24  [Handwritten] The children welcome us… and say goodbye when we leave Las Vueltas.,El Salvador; guerra civil; repoblación; solidaridad internacional,Las Vueltas,14.09395,-88.88927,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b31,photo_album_b_031.jpg,Álbum B Página 16,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,"[Photo 1] AÑO INTERNACIONAL DE SOLIDARIDAD CON CENTRO AMÉRICA  [Handwritten] The Romero celebration at María Madre de los Pobres, Daniel Sánchez parish, San Salvador  [Photo 2] SANTA MARIA MADRE DE LOS POBRES [Date printed on Photo 2] 90 3 26",El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,13.69372,-89.17323,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b32,photo_album_b_032.jpg,Álbum B Página 16 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] The church… caught in crossfire during “the November ofensive”,El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,13.69372,-89.17323,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b33,photo_album_b_033.jpg,Álbum B Página 17,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Date printed on Photo 1] 90 3 26  [Handwritten] Fr. Sánchez asking Colombe for help in getting this young man out of the country. The army is looking for him  [Date printed on Photo 2] 90 3 26,El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,13.69372,-89.17323,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b34,photo_album_b_034.jpg,Álbum B Página 17 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Date printed on photo 1] 30 3 26  [Handwritten] Most of these people knew Romero  [Date printed on photo 2] 90 3 26,El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,13.69372,-89.17323,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b35,photo_album_b_035.jpg,Álbum B Página 18,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Date printed on Photo 1] 90 3 26  [Handwritten] This woman has 2 sons in Toronto… forced to leave before they were captured. We will bring a letter from their mother!  [Date printed on Photo 2] 90 3 26 ,El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,13.69372,-89.17323,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b36,photo_album_b_036.jpg,Álbum B Página 18 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Date printed on Photo 1] 90 3 26  [Date printed on Photo 2] 90 3 26,El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,13.69372,-89.17323,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b37,photo_album_b_037.jpg,Álbum B Página 19,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Photo 1] [Sign at the entrance of the building] Iglesia de Dios Pentecostal Mov. Internacional  [Date printed on Photo 1] 90 3 26  [Handwritten] There is concern that these US churches will undermine the sense of community that is seen to be the only hope for survival  [Date printed on photo 2] 90 3 26,El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,13.70217,-89.18322,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b38,photo_album_b_038.jpg,Álbum B Página 19 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Photo 1] [Sign on the wall] C.A.P.I. CENTRO DE ATENCIÓN Y PROMOCION INFANTIL  [Date printed on photo 1] 90 3 26  [Handwritten] The government started building centres like this before the election. They did not win in this area so the centre will not be finished… the Pastoral Team explains to us…,El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,13.69827,-89.19111,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b39,photo_album_b_039.jpg,Álbum B Página 20,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Date printed on Photo 1] 90 3 26  [Handwritten] After the earthquake the displaced people built shacks alongside the railway tracks because they had nowhere else to go. They still live there.,El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,,,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b40,photo_album_b_040.jpg,Álbum B Página 20 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,,El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,,,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b41,photo_album_b_041.jpg,Álbum B Página 21,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] A new house being built…,El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,,,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b42,photo_album_b_042.jpg,Álbum B Página 21 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] Communal bath house!,El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,,,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b43,photo_album_b_043.jpg,Álbum B Página 22,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] A typical street in this huge maze.  This man lost his home during the “offensive” so has come here to build a new one.,El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,,,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b44,photo_album_b_044.jpg,Álbum B Página 22 vuelta ,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,,El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,,,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b45,photo_album_b_045.jpg,Álbum B Página 23,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Handwritten] Finally we meet Miguel and mario from La Bermuda. Lest the army prevent us from getting to the town we present gifts & greetings in CRIPDES office.  [Date printed on Photo 2] 90 3 25,El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,13.71174,-89.20557,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b46,photo_album_b_046.jpg,Álbum B Página 23 vuelta,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,[Date printed on Photo 1] 90 3 25,El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,13.71174,-89.20557,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
album_b47,photo_album_b_047.jpg,Álbum B Página 24,Hna. Evanne Hunter,1990-03,Página del álbum fotográfico creado por la Hna. Evanne Hunter a partir de sus viajes a El Salvador,"[Photo 1] [Sign on the wall] “… Ellos han vencido por la sangre del cordero y por la valentía con que lo proclamaron, ya que despreciaron su vida hasta sacrificarla por Él” Apoc. 12. 11  [Date printed on Photo 1] 90 3 25  [Handwritten] Romero’s 10th Anniversary celebration in the Cathedral… Bishops from all over the world come to pray for peace in El Salvador  ",El Salvador; guerra civil; repoblación; solidaridad internacional,San Salvador,13.69827,-89.19111,"Archivo de las Hermanas Loreto de Toronto, Faculty of Information and Media Studies, Western University",image/jpeg,eng,"El uso educativo incluye el uso no comercial de textos e imágenes con fines de enseñanza e investigación. Para cualquier otro uso que exceda el uso gratuito, por favor póngase en contacto con el proyecto Memoria Histórica Sobreviviente en El Salvador de la Posguerra, de la Facultad de Información y Medios de la Universidad Western"
